,shortcode,post_type,username,like,comment,object_1,object_2,object_3,object_4,object_5,object_6,id,category_name,follower,following,ar_effect,type_business,type_professional,verified,reel_count,reel_avg_view,reel_avg_comment,reel_avg_like,reel_avg_duration,reel_frequency,media_count,media_avg_comment,media_avg_like,media_frequency
1146,Crc7oaoNFiT,GraphSidecar,titoloshop,117,7,checker board,toecap shoes,sneakers,No Object,No Object,No Object,253649385,Footwear store,993114,1769,True,True,True,True,403,8983.0,14.5,474.1666667,44.23291667,16.47734011,34879,4.666666667,537.0,0.333318782
1147,Cra0CT3sLHp,GraphSidecar,titoloshop,133,4,sneakers,toecap shoes,No Object,No Object,No Object,No Object,253649385,Footwear store,993114,1769,True,True,True,True,403,8983.0,14.5,474.1666667,44.23291667,16.47734011,34879,4.666666667,537.0,0.333318782
1148,CramSSbRST8,GraphSidecar,titoloshop,238,2,sneakers,sportswear,No Object,No Object,No Object,No Object,253649385,Footwear store,993114,1769,True,True,True,True,403,8983.0,14.5,474.1666667,44.23291667,16.47734011,34879,4.666666667,537.0,0.333318782
1149,CrYL1mNsZH-,GraphSidecar,titoloshop,193,2,cleats,sneakers,sports equipment,sportswear,No Object,No Object,253649385,Footwear store,993114,1769,True,True,True,True,403,8983.0,14.5,474.1666667,44.23291667,16.47734011,34879,4.666666667,537.0,0.333318782
1150,CrV03gQMHvy,GraphSidecar,titoloshop,758,7,sneakers,strap,No Object,No Object,No Object,No Object,253649385,Footwear store,993114,1769,True,True,True,True,403,8983.0,14.5,474.1666667,44.23291667,16.47734011,34879,4.666666667,537.0,0.333318782
1151,CrVlfAAKgTx,GraphSidecar,titoloshop,225,2,toecap shoes,sneakers,No Object,No Object,No Object,No Object,253649385,Footwear store,993114,1769,True,True,True,True,403,8983.0,14.5,474.1666667,44.23291667,16.47734011,34879,4.666666667,537.0,0.333318782
1152,CrdC_gyOz_Z,GraphSidecar,saboskirt,74,1,1 person,slip,espadrilles,sleepwear,anklet,dress,9987186,Clothing (Brand),1636941,124,True,True,True,True,739,20386.91667,14.08333333,1018.75,668.8609167,6.365635746,33559,3.666666667,732.5833333,0.103836391
1153,CrbnlDdOkxN,GraphSidecar,saboskirt,129,2,1 person,dress,sundress,No Object,No Object,No Object,9987186,Clothing (Brand),1636941,124,True,True,True,True,739,20386.91667,14.08333333,1018.75,668.8609167,6.365635746,33559,3.666666667,732.5833333,0.103836391
1154,CrbWa5gMX6S,GraphSidecar,saboskirt,178,2,1 person,halter top,top,sundress,dress,No Object,9987186,Clothing (Brand),1636941,124,True,True,True,True,739,20386.91667,14.08333333,1018.75,668.8609167,6.365635746,33559,3.666666667,732.5833333,0.103836391
1155,CrbIpm3S1ZO,GraphImage,saboskirt,160,0,3 people,skirt,miniskirt,dress,No Object,No Object,9987186,Clothing (Brand),1636941,124,True,True,True,True,739,20386.91667,14.08333333,1018.75,668.8609167,6.365635746,33559,3.666666667,732.5833333,0.103836391
1156,Cra0DPKNp_w,GraphImage,saboskirt,109,0,dress,sundress,No Object,No Object,No Object,No Object,9987186,Clothing (Brand),1636941,124,True,True,True,True,739,20386.91667,14.08333333,1018.75,668.8609167,6.365635746,33559,3.666666667,732.5833333,0.103836391
1157,CrajvMtvqOf,GraphSidecar,saboskirt,932,1,2 people,macrame,dress,sundress,No Object,No Object,9987186,Clothing (Brand),1636941,124,True,True,True,True,739,20386.91667,14.08333333,1018.75,668.8609167,6.365635746,33559,3.666666667,732.5833333,0.103836391
1158,CrbIn09PGz_,GraphImage,ufc,69335,426,2 people,poster,text,No Object,No Object,No Object,22832340,Sports league,36977863,964,True,True,True,True,9308,1857792.917,1922.666667,269831.9167,27.11333333,14.82675306,31736,668.6666667,97991.5,0.178306133
1159,CrXDlpttUDc,GraphSidecar,ufc,120129,906,2 people,text,No Object,No Object,No Object,No Object,22832340,Sports league,36977863,964,True,True,True,True,9308,1857792.917,1922.666667,269831.9167,27.11333333,14.82675306,31736,668.6666667,97991.5,0.178306133
1160,CrbcTzOuNXs,GraphImage,onepalon,390,20,3 people,text,No Object,No Object,No Object,No Object,1034599105,Personal blog,1333158,237,False,False,True,False,3518,77038.66667,178.3333333,3826.333333,648.99725,34.50530845,31349,325.3333333,3045.083333,0.167724206
1161,CrbJbRruyTW,GraphImage,onepalon,16635,1606,2 people,text,No Object,No Object,No Object,No Object,1034599105,Personal blog,1333158,237,False,False,True,False,3518,77038.66667,178.3333333,3826.333333,648.99725,34.50530845,31349,325.3333333,3045.083333,0.167724206
1162,Cra7ZQPg6iT,GraphSidecar,onepalon,2181,570,1 person,text,No Object,No Object,No Object,No Object,1034599105,Personal blog,1333158,237,False,False,True,False,3518,77038.66667,178.3333333,3826.333333,648.99725,34.50530845,31349,325.3333333,3045.083333,0.167724206
1163,CrYpOnIuYdn,GraphImage,onepalon,2935,157,2 people,text,No Object,No Object,No Object,No Object,1034599105,Personal blog,1333158,237,False,False,True,False,3518,77038.66667,178.3333333,3826.333333,648.99725,34.50530845,31349,325.3333333,3045.083333,0.167724206
1164,CrYlpX1ux1A,GraphImage,onepalon,6808,97,one or more people,text,No Object,No Object,No Object,No Object,1034599105,Personal blog,1333158,237,False,False,True,False,3518,77038.66667,178.3333333,3826.333333,648.99725,34.50530845,31349,325.3333333,3045.083333,0.167724206
1165,CrYfG0CuU9O,GraphImage,onepalon,1960,227,1 person,hospital,text,No Object,No Object,No Object,1034599105,Personal blog,1333158,237,False,False,True,False,3518,77038.66667,178.3333333,3826.333333,648.99725,34.50530845,31349,325.3333333,3045.083333,0.167724206
1166,CrYa8l2AT5g,GraphImage,onepalon,2078,182,2 people,text,No Object,No Object,No Object,No Object,1034599105,Personal blog,1333158,237,False,False,True,False,3518,77038.66667,178.3333333,3826.333333,648.99725,34.50530845,31349,325.3333333,3045.083333,0.167724206
1167,CogeoWdrK2o,GraphSidecar,berrics,40243,869,No Object,No Object,No Object,No Object,No Object,No Object,5828832,Society & culture website,3002906,3526,False,True,True,True,18493,148320.0833,117.0833333,23144.16667,117.5410833,8.286270171,31794,122.4166667,12923.0,-0.01116981
1168,CrcElDFvAZt,GraphImage,berrics,2633,22,1 person,skateboard,No Object,No Object,No Object,No Object,5828832,Society & culture website,3002906,3526,False,True,True,True,18493,148320.0833,117.0833333,23144.16667,117.5410833,8.286270171,31794,122.4166667,12923.0,-0.01116981
1169,CrYyOcDuiOM,GraphImage,yallneedbutera,463,2,3 people,makeup,hair,No Object,No Object,No Object,303211764,Unknown,104858,5409,False,True,True,False,7759,3260.333333,3.0,1098.166667,115.59125,6.867459077,30974,4.416666667,729.25,0.343584985
1170,CrVvamCuU13,GraphImage,yallneedbutera,600,0,1 person,chihuahua,No Object,No Object,No Object,No Object,303211764,Unknown,104858,5409,False,True,True,False,7759,3260.333333,3.0,1098.166667,115.59125,6.867459077,30974,4.416666667,729.25,0.343584985
1171,CrTvgCvJmTQ,GraphSidecar,yallneedbutera,968,4,signboard,text,No Object,No Object,No Object,No Object,303211764,Unknown,104858,5409,False,True,True,False,7759,3260.333333,3.0,1098.166667,115.59125,6.867459077,30974,4.416666667,729.25,0.343584985
1172,CrTWMCFO5bw,GraphImage,yallneedbutera,864,1,1 person,costume,No Object,No Object,No Object,No Object,303211764,Unknown,104858,5409,False,True,True,False,7759,3260.333333,3.0,1098.166667,115.59125,6.867459077,30974,4.416666667,729.25,0.343584985
1173,CrQ79JHuyTq,GraphSidecar,yallneedbutera,945,24,parka,sweater,fleece,sweatshirt,No Object,No Object,303211764,Unknown,104858,5409,False,True,True,False,7759,3260.333333,3.0,1098.166667,115.59125,6.867459077,30974,4.416666667,729.25,0.343584985
1174,CrPpP6gOgjv,GraphSidecar,yallneedbutera,563,0,1 person,makeup,hair,No Object,No Object,No Object,303211764,Unknown,104858,5409,False,True,True,False,7759,3260.333333,3.0,1098.166667,115.59125,6.867459077,30974,4.416666667,729.25,0.343584985
1175,CrPHsUIJPf_,GraphImage,yallneedbutera,355,1,1 person,makeup,tights,No Object,No Object,No Object,303211764,Unknown,104858,5409,False,True,True,False,7759,3260.333333,3.0,1098.166667,115.59125,6.867459077,30974,4.416666667,729.25,0.343584985
1176,CrPDZQ-Pj-C,GraphSidecar,yallneedbutera,710,2,2 people,overcoat,duffle coat,goosedown coat,raincoat,parka,303211764,Unknown,104858,5409,False,True,True,False,7759,3260.333333,3.0,1098.166667,115.59125,6.867459077,30974,4.416666667,729.25,0.343584985
1177,Crc6BTIMZ7a,GraphImage,indiansuperleague,30369,73,18 people,people playing soccer,people playing football,No Object,No Object,No Object,1515006242,Sports league,1569725,480,True,False,True,True,9780,143696.8333,361.3333333,49609.83333,224.7800833,13.35227819,34548,68.66666667,11699.83333,0.089044725
1178,CrcrSBph3gl,GraphSidecar,indiansuperleague,3637,4,3 people,people playing football,people playing soccer,card,ball,poster,1515006242,Sports league,1569725,480,True,False,True,True,9780,143696.8333,361.3333333,49609.83333,224.7800833,13.35227819,34548,68.66666667,11699.83333,0.089044725
1179,CrcdwbWSBvf,GraphImage,indiansuperleague,29658,96,football,soccer,poster,No Object,No Object,No Object,1515006242,Sports league,1569725,480,True,False,True,True,9780,143696.8333,361.3333333,49609.83333,224.7800833,13.35227819,34548,68.66666667,11699.83333,0.089044725
1180,CrbE_qQqK0n,GraphImage,indiansuperleague,4253,23,2 people,people playing football,people playing soccer,people playing cricket,sports equipment,text,1515006242,Sports league,1569725,480,True,False,True,True,9780,143696.8333,361.3333333,49609.83333,224.7800833,13.35227819,34548,68.66666667,11699.83333,0.089044725
1181,Cra0HaJI-ep,GraphSidecar,indiansuperleague,11713,16,1 person,playing soccer,playing football,stadium,text,No Object,1515006242,Sports league,1569725,480,True,False,True,True,9780,143696.8333,361.3333333,49609.83333,224.7800833,13.35227819,34548,68.66666667,11699.83333,0.089044725
1182,CramS8XP6En,GraphImage,indiansuperleague,6420,319,football,cricket,text,No Object,No Object,No Object,1515006242,Sports league,1569725,480,True,False,True,True,9780,143696.8333,361.3333333,49609.83333,224.7800833,13.35227819,34548,68.66666667,11699.83333,0.089044725
1183,Crc98IhJtQ6,GraphImage,chouftv_official,285,1,2 people,pie,text,No Object,No Object,No Object,6392150353,News & media website,3747468,3,True,True,True,True,15815,2302.25,2.75,56.25,1453.499667,2.159720319,37727,8.083333333,296.25,0.007347634
1184,Crc96RlorPI,GraphImage,chouftv_official,55,0,pie,phone,text,No Object,No Object,No Object,6392150353,News & media website,3747468,3,True,True,True,True,15815,2302.25,2.75,56.25,1453.499667,2.159720319,37727,8.083333333,296.25,0.007347634
1185,Crc93nIM8Nx,GraphImage,chouftv_official,487,1,1 person,playing football,text,No Object,No Object,No Object,6392150353,News & media website,3747468,3,True,True,True,True,15815,2302.25,2.75,56.25,1453.499667,2.159720319,37727,8.083333333,296.25,0.007347634
1186,Crc9zoEvbS1,GraphImage,chouftv_official,424,5,1 person,text,No Object,No Object,No Object,No Object,6392150353,News & media website,3747468,3,True,True,True,True,15815,2302.25,2.75,56.25,1453.499667,2.159720319,37727,8.083333333,296.25,0.007347634
1187,Crc9xiCovtg,GraphImage,chouftv_official,366,0,1 person,screen,text,No Object,No Object,No Object,6392150353,News & media website,3747468,3,True,True,True,True,15815,2302.25,2.75,56.25,1453.499667,2.159720319,37727,8.083333333,296.25,0.007347634
1188,Crc9twDtLZu,GraphImage,chouftv_official,116,0,sports equipment,text,No Object,No Object,No Object,No Object,6392150353,News & media website,3747468,3,True,True,True,True,15815,2302.25,2.75,56.25,1453.499667,2.159720319,37727,8.083333333,296.25,0.007347634
1189,Crc9kh5Iuzl,GraphImage,chouftv_official,485,16,1 person,strawberry,vegetable,No Object,No Object,No Object,6392150353,News & media website,3747468,3,True,True,True,True,15815,2302.25,2.75,56.25,1453.499667,2.159720319,37727,8.083333333,296.25,0.007347634
1190,Cra89l1ski0,GraphImage,gazetemagazin,8209,1575,2 people,top,blazer,jumpsuit,text,No Object,1222490168,Journalist,2095753,1253,False,False,True,True,5438,624372.6667,777.1666667,12173.0,38.04116667,0.949648726,28788,1250.083333,10947.5,0.642965112
1191,CraucqEsjJ5,GraphSidecar,gazetemagazin,10664,1069,3 people,dress,high-heeled shoes,No Object,No Object,No Object,1222490168,Journalist,2095753,1253,False,False,True,True,5438,624372.6667,777.1666667,12173.0,38.04116667,0.949648726,28788,1250.083333,10947.5,0.642965112
1192,CrWfKgPs69Q,GraphImage,gazetemagazin,26325,832,2 people,parka,No Object,No Object,No Object,No Object,1222490168,Journalist,2095753,1253,False,False,True,True,5438,624372.6667,777.1666667,12173.0,38.04116667,0.949648726,28788,1250.083333,10947.5,0.642965112
1193,CrV-r37MeBI,GraphImage,gazetemagazin,12696,996,3 people,sweatsuit,turtleneck,dress,No Object,No Object,1222490168,Journalist,2095753,1253,False,False,True,True,5438,624372.6667,777.1666667,12173.0,38.04116667,0.949648726,28788,1250.083333,10947.5,0.642965112
1194,CrUFy7csJba,GraphImage,gazetemagazin,16074,2928,4 people,text,No Object,No Object,No Object,No Object,1222490168,Journalist,2095753,1253,False,False,True,True,5438,624372.6667,777.1666667,12173.0,38.04116667,0.949648726,28788,1250.083333,10947.5,0.642965112
1195,CrTIjKkoLTY,GraphImage,gazetemagazin,6611,171,5 people,people playing football,No Object,No Object,No Object,No Object,1222490168,Journalist,2095753,1253,False,False,True,True,5438,624372.6667,777.1666667,12173.0,38.04116667,0.949648726,28788,1250.083333,10947.5,0.642965112
1196,CrIvblhMq7A,GraphImage,gazetemagazin,6026,57,6 people,child,people smiling,crowd,No Object,No Object,1222490168,Journalist,2095753,1253,False,False,True,True,5438,624372.6667,777.1666667,12173.0,38.04116667,0.949648726,28788,1250.083333,10947.5,0.642965112
1197,CqikSFJtrU7,GraphImage,sportskeedacricket,92480,243,4 people,people playing cricket,No Object,No Object,No Object,No Object,7058250105,Sports,687438,307,False,False,True,True,2162,11691.16667,11.5,2151.416667,318.4051667,4.110692542,39188,248.3333333,35378.25,-2.177330441
1198,CqtRoagvpTB,GraphImage,sportskeedacricket,82107,151,13 people,people playing football,people playing soccer,people playing cricket,stadium,No Object,7058250105,Sports,687438,307,False,False,True,True,2162,11691.16667,11.5,2151.416667,318.4051667,4.110692542,39188,248.3333333,35378.25,-2.177330441
1199,CrdKikSNX36,GraphImage,sportskeedacricket,1661,10,1 person,playing cricket,text,No Object,No Object,No Object,7058250105,Sports,687438,307,False,False,True,True,2162,11691.16667,11.5,2151.416667,318.4051667,4.110692542,39188,248.3333333,35378.25,-2.177330441
1200,CrdJpprtNNR,GraphImage,sportskeedacricket,467,6,2 people,people playing cricket,poster,text,No Object,No Object,7058250105,Sports,687438,307,False,False,True,True,2162,11691.16667,11.5,2151.416667,318.4051667,4.110692542,39188,248.3333333,35378.25,-2.177330441
1201,CrdIQSwtiku,GraphImage,sportskeedacricket,3277,144,2 people,people playing cricket,text,No Object,No Object,No Object,7058250105,Sports,687438,307,False,False,True,True,2162,11691.16667,11.5,2151.416667,318.4051667,4.110692542,39188,248.3333333,35378.25,-2.177330441
1202,CrdCDIYNjPG,GraphImage,sportskeedacricket,10613,131,1 person,playing cricket,text,No Object,No Object,No Object,7058250105,Sports,687438,307,False,False,True,True,2162,11691.16667,11.5,2151.416667,318.4051667,4.110692542,39188,248.3333333,35378.25,-2.177330441
1203,CrdBmSKt_G0,GraphImage,sportskeedacricket,3770,9,1 person,playing cricket,text,No Object,No Object,No Object,7058250105,Sports,687438,307,False,False,True,True,2162,11691.16667,11.5,2151.416667,318.4051667,4.110692542,39188,248.3333333,35378.25,-2.177330441
1204,Crc7rZoPKYn,GraphImage,sportskeedacricket,11546,719,6 people,people playing cricket,text,No Object,No Object,No Object,7058250105,Sports,687438,307,False,False,True,True,2162,11691.16667,11.5,2151.416667,318.4051667,4.110692542,39188,248.3333333,35378.25,-2.177330441
1205,Crc2Xzqt3UP,GraphImage,sportskeedacricket,601,42,football,baseball,cricket,sports equipment,text,No Object,7058250105,Sports,687438,307,False,False,True,True,2162,11691.16667,11.5,2151.416667,318.4051667,4.110692542,39188,248.3333333,35378.25,-2.177330441
1206,Crc0-eiPsEP,GraphImage,sportskeedacricket,24611,422,No Object,No Object,No Object,No Object,No Object,No Object,7058250105,Sports,687438,307,False,False,True,True,2162,11691.16667,11.5,2151.416667,318.4051667,4.110692542,39188,248.3333333,35378.25,-2.177330441
1207,CrZeP32Ncoq,GraphImage,corinthians,256414,56374,2 people,people playing soccer,people playing football,stadium,No Object,No Object,553520316,Digital creator,9462011,190,True,True,True,True,6274,566691.25,1092.333333,139043.75,62.40058333,12.10415509,28825,6502.583333,152829.75,0.092985283
1208,CrZOHoKrwLi,GraphImage,corinthians,110851,1284,1 person,sports equipment,No Object,No Object,No Object,No Object,553520316,Digital creator,9462011,190,True,True,True,True,6274,566691.25,1092.333333,139043.75,62.40058333,12.10415509,28825,6502.583333,152829.75,0.092985283
1209,CrZNFm-J0UV,GraphImage,corinthians,108023,1190,1 person,playing football,playing soccer,playing baseball,cleats,sportswear,553520316,Digital creator,9462011,190,True,True,True,True,6274,566691.25,1092.333333,139043.75,62.40058333,12.10415509,28825,6502.583333,152829.75,0.092985283
1210,CrZL1rIuylA,GraphSidecar,corinthians,246833,1330,1 person,beard,stadium,No Object,No Object,No Object,553520316,Digital creator,9462011,190,True,True,True,True,6274,566691.25,1092.333333,139043.75,62.40058333,12.10415509,28825,6502.583333,152829.75,0.092985283
1211,CrZJkMVOKSR,GraphImage,corinthians,267612,5526,1 person,playing soccer,sports equipment,stadium,text,No Object,553520316,Digital creator,9462011,190,True,True,True,True,6274,566691.25,1092.333333,139043.75,62.40058333,12.10415509,28825,6502.583333,152829.75,0.092985283
1212,CrZDM8Pus6X,GraphSidecar,corinthians,117289,457,soccer,sports equipment,sportswear,No Object,No Object,No Object,553520316,Digital creator,9462011,190,True,True,True,True,6274,566691.25,1092.333333,139043.75,62.40058333,12.10415509,28825,6502.583333,152829.75,0.092985283
1213,CrY_YDOpNPJ,GraphImage,corinthians,178527,766,soccer,football,sports equipment,No Object,No Object,No Object,553520316,Digital creator,9462011,190,True,True,True,True,6274,566691.25,1092.333333,139043.75,62.40058333,12.10415509,28825,6502.583333,152829.75,0.092985283
